【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。各位再辛苦也别长吃啊！ ​,用户6200889442,2017-05-10 18:37
﻿吃一包泡面需肝脏解毒32天，你经常吃泡面吗？ ​,阳光远山,
﻿哇平反了，那所谓的吃一包泡面肝脏解毒28天之类的都是……,白水漾,2017-03-09 22:39
﻿【方便面里的“致癌物”，你都知道吗？】泡面方便即食，美味可口，关于它的谣言和误解也是漫天飞舞。诸如“吃泡面就等于吃一堆防腐剂”“吃一包泡面需肝脏解毒32天”等诸如此类的谣言不时在我们的社交圈里“刷脸”。究竟是哪些“致癌物”让泡面无法在食品界实现人气与口碑并存呢？|方便面里的... ​,四川工人日报,
﻿【方便面里的“致癌物” 三大疑凶揭开神秘面纱】泡面方便即食，美味可口，关于它的谣言和误解也是漫天飞舞。诸如“吃泡面就等于吃一堆防腐剂”“油炸泡面会致癌”“多吃泡面会秃顶”“吃一包泡面需肝脏解毒32天”等等诸如此类的谣言不时在我们的社交圈里“刷脸”|方便面里的... ​,我勒个来的,2017-02-19 11:30
﻿吃一包泡面需肝脏解毒32天】泡面都经过油炸，油中添加了BHT(防止食物酸化的安定剂)。可怕的是碗装的泡面，碗的材质是聚苯乙烯，为防止加热后变形，添了BHT，但在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯的危险量是0.001毫克 ，一个碗装泡面所溶解出来的是0.015毫克 ​,文家街道康庄社区,2016-08-08 09:48
﻿【吃一包泡面需肝脏解毒32天】泡面都经过油炸，油中添加了BHT(防止食物酸化的安定剂)。可怕的是碗装的泡面，碗的材质是聚苯乙烯，为防止加热后变形，添了BHT，但在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯的危险量是0.001毫克 ，一个碗装泡面所溶解出来的是0.015毫克 ​,深圳市胜辉航科技有限公司,
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,聚健康,2016-07-19 18:31
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,野村勒识tt,
﻿泡面虽然方便，冲泡容易，口味也可以，但您知道吗？它潜藏着巨大的有害健康的危险因子！经医学临床报告，吃一包泡面就需要肝脏解毒32天。 ​,智慧蒙医图门,2016-07-09 06:42
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,珠海久益商贸有限公司,
﻿【听健康 | 3分钟泡出的方便面是否真需肝脏解毒32天?】近日，有一种耸人听闻的传言卷土重来，说“吃一包泡面需要肝脏解毒32天”，事实真是如此吗?一起来听听：|【听健康】... ​,大河健康网,2016-06-21 14:23
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,燕郊中医秘方,
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,淘白菜总动员,2016-06-19 00:49
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,省钱白菜怡,
﻿"5/5)静送给女孩的 80 句名言""、""白岩松经典语录""等，和食物相克、吃一包泡面需肝脏解毒 32 天、仙人掌能吸辐射一样，以无所不在的方式，冲击着你的心灵。😑 ​",数学教育Mr-Being,2016-06-08 12:33
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,艾希老师,
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,王轶柯,2016-06-07 22:00
﻿"#院会君告诉你# 同学们，不管是在学校还是在家里，相信都有懒的时候，泡过泡面吃。那么泡面对人体的危害，你知道多少？吃一包泡面就需要肝脏解毒32天，因为泡面都经过油炸，而且油中往往添加了BHT(防止食物酸化的安定剂)。 BHT本身即是一种致癌物质，会引起肝肿大、染色体异常以及降低生殖能力。泡面 ​
			...展开全文c",清远市技师学院学生会,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,再见or以后,2016-06-05 12:43
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,宇津联骤,
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,艾希老师,2016-05-31 07:07
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。 ​,健身塑美学院,
﻿吃一包泡面需肝脏解毒32天？「null」 网页链接 （分享自 @魅族资讯） ​,龙的传人NDR紫川徵水,2016-05-30 14:20
﻿泡面虽然方便，冲泡容易，口味也可以，但您知道吗？它潜藏着巨大的有害健康的危险因子！经医学临床报告，吃一包泡面就需要肝脏解毒32天。 ​,护肤达人_朵儿,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,幻想暴力狂卉谦宜,2016-03-07 02:40
﻿"#生活知识微分享#【吃一包泡面需肝脏解毒32天】泡面都经过油炸，油中添加了BHT(防止食物酸化的安定剂)。可怕的是碗装的泡面，碗的材质是聚苯乙烯，为防止加热后变形，添了BHT，但在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯的危险量是0.001毫克 ，一个碗装泡面所溶解出 ​
			...展开全文c",云南警方,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,给我一个网名115,2016-03-03 21:22
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,东方勿涂东方,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,janicehu旬,2016-03-03 05:21
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,贵州身边儿那些事儿,
﻿原子弹当量也有大有小，最小的才刚上4位数，台媒姿势水平也不怎么样啊，才6.7级，远没有台巴子最近不断提及的四川地震大嘛，报道出来却好像《吃一包泡面需要肝脏解毒30天》一样//@远远的媛://@走读中华:地动山摇！,StrausZimsky,2016-03-02 04:01
﻿#小岛君带你涨姿势# 流言一： 【吃一包泡面需肝脏解毒32天】面都经过油炸，油中添加了BHT，可怕的是碗装泡面，碗的材质是聚苯乙烯，为防止加热变形，添了BHT，但在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重... |一包泡面的... ​,海南国际旅游岛之声,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,花落亦寂寞,2016-02-29 09:00
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,Stanleychung千心争,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,地厚涤荡真,2016-02-22 07:20
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,我兴飞翔克致菊,
﻿【一包方便面真需肝脏解毒32天吗】受加班族青睐的“泡面”潜藏着巨大的有害健康的物质抗氧化剂，也就是BHT。甚至有一种说法称：吃一包泡面，需要肝脏解毒32天！营养学专家称，这种说法并没有科学依据。方便面中添加适量的抗氧化剂BHT，不会对人体造成影响。但也别无节制哦。 ​,健康养生日誌,
﻿#你不知道的事#【吃一包泡面需肝脏解毒32天】泡面本身不是一种“健康食品”，它的问题是热量高，营养成分单一，往往还有比较多的盐。作为方便食品，它应该只是作为一种临时应急的食物，而不应该作为常规主食．所以团子告诫大家少吃哦。 ​,长安大学团委,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,sdfdsflsdkjf_858,2016-02-06 23:26
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,CHEANGSUKI施舜倩,2015-12-07 12:55
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,用户5588350650,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,江逢鹤477,2015-12-07 06:21
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,谭猫咪o0o,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,CC团购徐州褒樵,2015-12-07 05:41
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,电商之子玫稚廉,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,程序员LUCK2003,2015-12-07 01:44
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,用户5722188414,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,GuttenTagBrahms灵凡贡,2015-12-06 23:56
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,猛龙少年,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,纳米可爱fashion文浩,2015-12-05 23:56
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,敬佩神奇惊,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,粉靓嘟嘟偌,2015-12-05 21:47
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,风流倜傥扈三郎感震延,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,恐惧思3399,2015-12-05 18:59
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,小蝈蝈爱娟娟霖,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,青岛美睫培训,2015-12-05 15:56
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,诞凌卫,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,邂逅后的开始_jTD,2015-12-05 14:28
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,边让语,
﻿【吃一包泡面需肝脏解毒32天】泡面经过油炸，油添加了BHT(防止食物酸化的安定剂)可怕的是碗装泡面，碗的材质是聚苯乙烯，为了防止变形，添了BHT，在冲泡过程遇到高温，这些物质就会溶解出来，人体每天每公斤体重摄入聚苯乙烯危险量是0.001毫克 ，碗装泡面所溶解出来的是0.015毫克 ​,情恋贪恋201001,2015-12-05 11:56
