发表了博文《男性应该了解的男科疾病有哪些呢？科普一下~-武汉博大男科》人们日常接触的有害物质中，主要来自于化学产业造成的空气、水等环境污染，还有随处可见的各种辐射，威胁人类的健康，男性的“生活标志”吸|男性应该了... ​,武汉博大男科医院怎么样,2016-06-16 13:47
﻿现代社会对于如何解决办公室电脑、打印机辐射，新装修的有害气体等问题，越来越讲究环保健康、自然和谐的今天，实用环保又时尚美观的水培植物由于护理方便，有较高的观赏价值，更是成为办公家居首选，无论懒人还是勤人，新手还是专家都可以有适合自己的选择，更使水培植物成为人们日常家居的新宠。 ​,山水缘水培花卉,
﻿【不必谈“核”色变】#环保科普#人每天都会接触到天然辐射（又称背景辐射）。人所经受的天然辐射总量远远大于来自核技术利用等人为活动的辐射量。辐射对人体造成危害的大小与辐射剂量有关，人们日常生活中可能会接触到的辐射剂量，远远低于对人体有害的剂量。via《中国公民环境与健康素养（试行）》 ​,福州环保,2013-11-13 16:01
﻿#一美小百科#家用电子设备对人体辐射危害大？研究表明，日常居住环境的电磁场下的暴露强度是非常小的。在各种情况下，家用电器周围的电磁场强度远远小于安全准则的限值。手机的射频电磁场强度比日常居住环境中的其他电器都要高，但即使也并未显示出有害健康的效应。双十一，亲们可以放心抢购哦 ​,一美坊时尚折扣网,
﻿#多看书摘# 商家利用了消费者规避风险的心理，炒作和包装“日常电磁辐射有害健康”的概念，混淆相关性和因果性，夸大和歪曲科研成果，无视不利于其商业炒作的主流研究结论。目前，我国“孕妇防辐射服”的市场规模大约是一年几十亿人民币。如此巨大的“蛋糕”，都建立在消费者被商家煽动起的...  ​,天府码农,2013-11-13 15:54
﻿【WHO：电磁辐射的标准是如何建立的】电磁安全暴露限制下，不会产生有害的健康效应，而且限值是在导致已知的健康影响的强度除以了50。所以，即使你遇到的电磁场强度比给出的限值高几倍，你的暴露仍然可以在安全范围内。在日常生活中的暴露值都是远远低于这些限值的。|电磁辐射的...分享自@果壳网 ​,成都市青少年宫,
﻿日常辐射如果有害健康，我们早就灭绝了。因为太阳光就是最常见的日常辐射。,三思小新,2013-11-12 21:12
﻿商家利用了消费者规避风险的心理，炒作和包装“日常电磁辐射有害健康”的概念，混淆相关性和因果性，夸大和歪曲科研成果，无视不利于其商业炒作的主流研究结论。目前，我国“孕妇防辐射服”的市场规模大约是一年几十亿人民币。如此巨大的“蛋糕”，都建立在消费者被商家煽动起的对“辐射”的...  ​,我係多多,
﻿#是真是假#【家用电子设备对人体辐射危害大】假！多项研究表明，日常居住环境的电磁场下的暴露强度是非常小的。在各种情况下，家用电器周围的电磁场强度远远小于安全准则的限值。手机的射频电磁场强度比日常居住环境中的其他电器都要高，但即使也并未显示出有害健康的效应。网页链接 ​,橙频道,2013-11-11 11:21
﻿果壳辟谣小贴士：流言：家用电子设备对人体辐射危害大。破解：多项研究表明，日常居住环境的电磁场下的暴露强度是非常小的。在各种情况下，家用电器周围的电磁场强度远远小于安全准则的限值。手机的射频电磁场强度比日常居住环境中的其他电器都要高，但也并未显示出有害健康的效应。 ​,HK_cloud,
﻿【每天多懂点儿环境健康知识】#不必谈“核”色变# 人每天都会接触到天然辐射（又称背景辐射）。人所经受的天然辐射总量远远大于来自核技术利用等人为活动的辐射量。辐射对人体造成危害的大小与辐射剂量有关，人们日常生活中可能会接触到的辐射剂量，远远低于对人体有害的剂量。 ​,江苏环保,2013-11-11 11:11
﻿#因为爱•生活#【孕妇需要穿防辐射服保护胎儿吗？】如今，防辐射服似乎成了孕妇的必需品。真相是，“孕妇防辐射服”完全没有必要！目前没有任何证据表明，日常非电离辐射会导致流产率、胎儿畸形率升高。你见过哪些炒作“日常电磁辐射有害健康”的防辐射服商家？网页链接 via @谣言粉碎机 ​,三力国际,
﻿《现代致癌的日用产品（三）》 - 大部份人都会认为，日常生活只有辐射和电磁波会直接影响着我们的健康，可是很多人都会忽略，日用品当中的有害化学物质，是更直接地威胁着我们的生命。这些毒素与空气和水源混合在一起，加上西药、食物添加剂、环境上的污染、工作间的化学毒素- |现代致癌的... ​,标杆快跑,2013-11-10 21:05
﻿"#免费WiFi辐射有害?法机构称无证据#法国国家卫生安全署15日说,现阶段,“没有证据表明”手机和WiFi等用品的电磁辐射对人体健康有“影响”。并在一篇新闻稿中说,实验室测试的一些证据显示,电磁辐射对人或动物的细胞产生可逆的“生物效应”,而这些“生物效应”日常生活中也会产生。网页链接 ​",netcore磊科官方,
﻿【孕妇需要穿防辐射服保护胎儿吗？】如今，防辐射服似乎成了孕妇的必需品。真相是，“孕妇防辐射服”完全没有必要！目前没有任何证据表明，日常非电离辐射会导致流产率、胎儿畸形率升高。你见过哪些炒作“日常电磁辐射有害健康”的防辐射服商家？网页链接 via谣言粉碎机 ​,江苏新闻,2013-11-10 15:31
﻿【孕妇需要穿防辐射服保护胎儿吗？】如今，防辐射服似乎成了孕妇的必需品。真相是，“孕妇防辐射服”完全没有必要！目前没有任何证据表明，日常非电离辐射会导致流产率、胎儿畸形率升高。你见过哪些炒作“日常电磁辐射有害健康”的防辐射服商家？来说说看吧：网页链接 via谣言粉碎机 ​,无锡发布,
﻿【孕妇需要穿防辐射服保护胎儿吗？】如今，防辐射服似乎成了孕妇的必需品。真相是，“孕妇防辐射服”完全没有必要！目前没有任何证据表明，日常非电离辐射会导致流产率、胎儿畸形率升高。你见过哪些炒作“日常电磁辐射有害健康”的防辐射服商家？来说说看吧 ​,平安绍兴铁路,2013-10-18 12:57
﻿【孕妇需要穿防辐射服保护胎儿吗？】如今，防辐射服似乎成了孕妇的必需品。真相是，“孕妇防辐射服”完全没有必要！目前没有任何证据表明，日常非电离辐射会导致流产率、胎儿畸形率升高。你见过哪些炒作“日常电磁辐射有害健康”的防辐射服商家 ​,我不是小怪人,新浪微群-浙江铁警
﻿#十大流行生活误区#【孕妇需要穿防辐射服保护胎儿吗？】如今，防辐射服似乎成了孕妇的必需品。真相是，“孕妇防辐射服”完全没有必要！目前没有任何证据表明，日常非电离辐射会导致流产率、胎儿畸形率升高。你见过哪些炒作“日常电磁辐射有害健康”的防辐射服商家？来说说看吧：网页链接 ​,谣言粉碎机,2013-10-18 09:09
﻿生活谣言5孕妇需要穿防辐射服保护胎儿 谣言：日常生活中手机、微波炉、电脑等各种电器产生大量有害的辐射，孕妇最好穿戴防辐射服。 真相：研究证实日常接触的各种电磁辐射并不会影响孕妇和胎儿的健康。 ​,天涯海阁阁主,
﻿【电磁辐射的标准是如何建立的，WHO告诉你】电磁安全暴露限制下，不会产生有害的健康效应，而且限值是在导致已知的健康影响的强度除以了50。所以，即使你遇到的电磁场强度比给出的限值高几倍，你的暴露仍然可以在安全范围内。在日常生活中的暴露值都是远远低于这些限值的。|电磁辐射的... ​,happy孟博,2013-10-17 20:45
﻿【电磁辐射的标准是如何建立的，WHO告诉你】电磁安全暴露限制下，不会产生有害的健康效应，而且限值是在导致已知的健康影响的强度除以了50。所以，即使你遇到的电磁场强度比给出的限值高几倍，你的暴露仍然可以在安全范围内。在日常生活中的暴露值都是远远低于这些限值的。|电磁辐射的... ​,谣言粉碎机,
﻿所有跟你扯日常生活中（医学检查除外）的辐射有害健康的都是在扯蛋，要么他傻，要么他怕你不够傻，随便啥跟坐飞机比起来屁都不是，要真怕，就别坐飞机了哈[挖鼻屎],朵爹泡爸,2013-10-15 14:00
﻿【辐射量与健康图解】#亚洲健康提醒#日常生活会担心辐射？经常吸烟会吸入过多辐射么？医学检查照CT会吸入辐射么？机场安检或照X光对身体有害么？福岛核电站泄漏对我们有没有影响？一张图回答有关辐射量的很多问题~ via医学美图 ​,亚洲制药,
﻿现在的一个女人想生一个健康的宝宝越来越难。原因1.食物越来越不安全，有害物质渐渐进入日常饮食。2.手机电脑等电子产品日益增多，运用也越来越广泛，随之而来的依赖导致辐射越来越严重，尤其女人从怀孕到生产过程。3.婚前性滥交，隐形妇科疾病带入生产过程，可能导致新生儿先天性畸形甚至严重疾病。 ​,小白白十八岁,2013-10-03 21:33
﻿【健康饮食】防污染抗辐射，在日常饮食中可以适当食用木耳、银耳、香菇等，能有效吸附有害放射物，促进毒物排泄，炒食、炖食均可；还可食用富含胶原蛋白的海参，它是很好的抗污染、抗辐射食品；特别要多吃红色、黄绿色果蔬。菠菜、白菜、芹菜、莴苣等绿叶类都可食用，也有一定的抗污染抗辐射作用。 ​,红酒之源,
﻿发表了博文 《烟台男科疾病》 - 烟台男科疾病  烟台男科疾病：在现代的人们日常接触的有害物质中，主要来自于化学工业造成的空气、水等环境污染，还有随处可见的各种辐射威胁人类的健康。男性的“生活标志 |烟台男科疾... ​,烟台中大肛肠,2013-10-03 20:22
﻿这个有意思 →_→【电磁辐射对健康有什么影响？】Albert_JIAO：现代人的生活每天都暴露在各种人造电磁场中，这样的暴露对人有健康危害吗？对孕妇会有影响吗？会增加癌症的风险吗？... （分享自 @果壳网）没有证据证明日常电器辐射会对人体造成有害的影响，放心使用手机电脑吧。 网页链接 ​,安祥地飞扬,
﻿#TT517de健康生活#【绿豆】绿豆性味甘、寒，对重金属以及各种食物中毒均有防治作用能加速有害物质在体内的代谢转化和向外排泄。因此，经常接触辐射等有害物质者，在日常饮食中尤应多吃绿豆汤、绿豆粥。 ​,TT517网,
﻿【对抗辐射 中医食疗进补齐上阵消灭健康威胁ad+newssc+org|cdjlyy|】对抗辐射最好的物质就是多糖，特别是食用菌多糖，日常饮食中可以适当食用木耳、银耳、香菇、杏鲍菇等。食用菌多糖可有效吸附有害放射物，促进毒物排泄。炒食、炖食均可... --发布到微刊《愉悦一生》http://t.cn/zYlDrsm ​,一往情深531,
﻿《日常生活中的辐射对人体有害吗？》网页链接 WHO总结了近三十年来的有关研究，认为现有证据并不能确定暴露在低强度的电磁场中会产生任何健康后果。也就是说，大量的研究表明，没有证据能够证明日常生活中遇到的那种低强度的电磁波会影响到人体健康。 ​,阿漆a7,2013-09-29 16:56
﻿日常生活中的电磁辐射是低强度的非电离辐射，并不会危害人体健康，可抵制基站的事件却层出不穷，远离基站反而更有害... 网页链接 ​,生命如火_30,
﻿人是非常怪的东西！烟和酒，一个明确说有害健康，要抽的照样抽；一个说没有不健康的物质，却不相信。一个离自己日常生活远的受到各类人关心，而离自己最近的桶瓶装矿泉水，塑料瓶装饮料的“塑化剂”却无人关心？本次“塑化剂”就是一次被人操纵的变型的“买盐巴防核辐射”事件！ 网页链接 ​,巴菲未都,2013-09-23 11:22
﻿【健康吃货】要抗污染、抗辐射，日常饮食中可以适当食用木耳、银耳、香菇等，他们能有效吸附有害放射物，促进毒物排泄，炒食、炖食均可；还可食用富含胶原蛋白的海参，它是很好的抗污染、抗辐射食品；特别要多吃红色、黄绿色果蔬。菠菜、白菜、芹菜、莴苣等绿叶类都可食用，也有一定的抗污染抗辐射作用 ​,中医健康养生,
﻿化的大气环境……不仅影响人类的生存环境，也对人类自身的健康造成了影响。活性炭在生活中的灵活运用，可以有效地吸附有害物质。据了解，活性炭的作用非常广泛，比较常用在保护书画、保存药品、净化水质、抵御辐射、日常用品等方面。 ​,科林威特,2013-08-24 22:03
﻿不利于健康的东西多的去了，就算是对健康有利的东西使用不恰当也是对健康有害的。 来自《专家发现：iPad也会危害男性健康》： 日常生活中，具有电磁辐射... 网页链接 ​,最後星光,2012-04-12 11:50
﻿查过了，新浪财经无此文章，仅转载有央视新闻报道防辐射服无效果，因日常辐射对人体危害甚微。并无指明防辐射服有害健康，此乃谣言//@JeriZhang涩女郎: //@经典心理学揭秘孕妇防辐射服的弥天大谎@揭秘震惊事件,陌上风焚静夜琴,
﻿手机已成为现代人日常生活中不可或缺的一件随身用品，然而手机辐射的问题却也一直困扰着人们关于手机辐射是否会威胁人类健康的争论从来没有停过，特别是手机辐射对大脑产生不良影响的说法更是让人担心不已解放军304医院神经外科主任医师李安民就曾指出，我可以肯定地说是有害的只是程度上的问题而已！ ​,莎莎_LS,
﻿迄今为止，电脑手机等日常辐射没有确证对健康有害~ ​,_影旋_,
﻿【辐射不是洪水猛兽】辐射无处不在，阳光就是一种辐射。迄今为止，电脑手机等日常辐射没有确证对健康有害。孕妇防辐射装防不了核辐射，也防不了它针对的那类电磁辐射。除了可以标识自己是孕妇，方便公交车上有人让座这个功能外，还可以糊弄老人的功能吧。如果没这需求，真没必要购买、穿着这种衣服。 ​,cz赏金猎人,2011-12-19 21:30
﻿#深夜读书#《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,KING国王V,
﻿#深夜读书#《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,透视人生11,2011-12-07 14:20
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,HilonChen,
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,唯美丶心语丶,2011-11-07 12:59
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,触碰心田,
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,杂志宴,2011-11-07 09:40
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,路过心田,
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,走过丶心上,2011-09-06 00:04
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,柔情句子,
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,至至街角,2011-09-04 22:45
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,杂志本,
﻿《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,罪魅,2011-09-04 22:45
﻿#深夜读书#《健康流言终结者》，薄三郎著。可乐杀精？肥胖会传染？不吃早餐有害健康？科学松鼠会成员、医学博士薄三郎一一解答这些似是而非的流言。像仙人掌防辐射说，真相是：电磁辐射不会拐弯，想吸收辐射，必须在身体前后左右上下堆满仙人掌；而电脑辐射已被证实在日常使用时不会危及健康。 ​,新周刊,
﻿#菠菜#中国疾控中心辐射防护与核安全所长苏旭表示，辐射的蔬菜含量极微量，清洗后食用不会影响公众健康。因此蔬菜多洗几遍，或者将菜叶放在水中浸泡10分钟，可有效减少蔬菜表面的放射性物质。在日常饮食中可以适当食用木耳、香菇等，这些食物还有食用菌多糖可有效吸附有害放射物，促进毒物排泄。 ​,嗳呵聪明妈妈嗳自然,2011-09-04 22:45
﻿健康忠告：孕妇多穿防辐射服更有害无利！生一个健康可爱的小宝宝是每个准妈妈的最大心愿，为了防止过多吸收日常生活中的辐射，穿孕妇防辐射服成为了她们的首选，然而妇产专家表示，整天把自己捂在防辐射服里并不是明智之举。网页链接 ​,little-梅花-er,
﻿【辐射有害健康，请大家注意预防】：我们日常生活中，处处都充斥着辐射：辐射指数*****的有：X射线和电热毯；****的有：微波炉和电吹风；***的有：电脑；**的有：手机和电视机；*的有：鼠标键盘、打印机、复印机和安检。专家提醒大家注意预防，最好的办法就是少用和远离含辐射的家电。 ​,七月流星雨714,2011-09-04 22:26
﻿【不要向“心口”撒盐】惊爆！专家疾呼多吃盐有害心脏健康：日本地震、核辐射扩散引起恐慌 ，国内民众疯狂抢盐；心胸专家疾呼，请市民不要过多食盐，过多食盐容易导致或加重心脏病、心血管病，尤其是老人、孕妇、儿童更应该严格控制日常食盐数量！了解专题详情：网页链接 ​,120xin爱心网,
﻿食盐也会被哄抢一空，无语。。。日常摄入量，就那么一点点，怎么可能会防辐射呢？！过量还会有害健康，再再超标的话，也许就直接变身飞走了，飞得远远的，也就不必害怕核辐射了。 ​,蟹子bobo,2011-04-12 18:31
﻿电磁炉是比较新颖的家电，许多消费者关心它在使用过程中到底会不会有电磁辐射，会不会有损人体健康呢？。。据有关专家介绍，在人们日常生活中，几乎所有的电器都有辐射，譬如家中的电视机、日光灯等普通家电。判断其对人体是否有害，关键要看幅射频率的高低。（2 ​,小家电内行人,
﻿辐射对胎儿有害的观点，很大程度上来自一项被误读的研究。事实上没有任何证据表明日常生活中的电磁辐射有害健康。还有一些“防辐射食谱”认为多吃香蕉可以防辐射，殊不知香蕉本身就有微量的放射性物质。【瘦驼：孕妇要不要穿“防辐射服”】 网页链接 ​,拇姬,2011-03-25 14:51
